id,ts,question,retriever_type,k,report_excerpt,faithfulness,answer_relevance,context_precision,context_recall
693f67779259,2026-05-06T10:09:48,"저는 서울에 사는 28살 청년인데, 월세 80만원에 임대 계약하려고 하는데 이자 지원받을 수 있을까요?",VectorStore+BM25,7,"```json {   ""summary"": ""사용자는 28세의 청년으로, 월세 80만원의 임대 계약을 고려하고 있습니다. 이러한 상황에서 청년 임차보증금 이자지원사업, 청년안심주택, 행복주택과 같은 정책이 선정되었습니",0.5434782608695652,0.8468363793786976,0.604485329478613,1.0
75158f001630,2026-05-06T10:10:51,"안녕하세요, 저는 28살이고 서울에 사는데 월세가 60만 원이어서 힘들어요. 언제까지 신청해야 지원 받을 수 있을까요?",VectorStore+BM25,7,"```json {   ""summary"": ""사용자는 28세로 서울에 거주하며 월세가 60만원으로 경제적 부담을 느끼고 있습니다. 이에 따라 서울시의 청년월세지원 사업, 청년전세임대주택, 청년전용 보증부월세대출 정책이",0.7291666666666666,0.8521825307378146,0.11111111109999999,0.0
6b6974208353,2026-05-06T10:11:06,"저는 28살이고, 이번에 서울로 이사를 했는데, 이사비 지원받으려면 어떻게 신청해야 해요?",VectorStore+BM25,7,"```json {   ""summary"": ""사용자는 28세로 청년층에 해당하며, 최근 서울로 이사한 무주택자입니다. 이러한 상황에서 청년전세임대주택, 보증금지원형 장기안심주택, 청년안심주택은 주거 안정성을 높이고 경",0.8536585365853658,0.8205359598178413,0.9240362811659377,0.0
ea6c13a40a64,2026-05-06T10:12:30,"안녕하세요, 저는 29살이고 서울에 사는 신혼부부예요. 전세자금이 필요한데, 대출 신청은 언제까지 할 수 있는 거예요?",VectorStore+BM25,7,"```json {   ""summary"": ""사용자는 29세의 신혼부부로, 전세자금이 필요한 상황입니다. 이와 관련하여 선정된 3개 정책은 신혼부부를 위한 주택 지원과 금융 지원을 포함하고 있어 주거 안정에 큰 도움이",0.7560975609756098,0.7643068404141969,0.7120370370251697,0.3333333333333333
61eaf69553b2,2026-05-06T10:12:30,"안녕하세요, 저는 28살이고 서울에 살고 있어요. 최근에 전세 계약을 갱신했는데, 다른 대출 상품과 비교해서 어떤 게 더 좋은지 고민이에요. 전세자금 대출에 대해 좀 더 알고 싶어요.",VectorStore+BM25,7,"```json {   ""summary"": ""사용자는 28세의 무주택 세대주로, 전세자금 대출에 대한 관심이 있습니다. 이러한 조건에 맞춰 청년층을 위한 금융 지원 정책을 선정하였습니다. 이 정책들은 사용자가 주거비 ",0.4888888888888889,0.811632129357663,1.0,0.5
d4703762f5a8,2026-05-06T10:12:39,"저는 28살이고, 무주택자인데요. 세대주 요건이 꼭 필요하다고 하더라고요. 만약 친구랑 쉐어하우스에 살면 이 조건이 어떻게 되는 건가요?",VectorStore+BM25,7,"```json {   ""summary"": ""사용자는 28세의 무주택자로, 친구와 함께 쉐어하우스에 거주할 계획입니다. 이 조건에서 청년쉐어하우스 『청년누리』, 청년전세임대주택, 청년전용 보증부월세대출 정책이 적합합니",0.43478260869565216,0.8365575111842478,1.0,0.0
914a2ee99314,2026-05-06T10:15:03,"안녕하세요! 저는 30살이고, 서울에 살고 있는데요. 결혼할 때가 다가오는데 집을 사려고 하는데, 대출 신청은 어떻게 해야 할까요?",VectorStore+BM25,7,"```json {   ""summary"": ""사용자는 30세로 신혼부부에 해당하며, 결혼을 앞두고 집을 구매하려는 상황입니다. 이에 따라 신혼부부를 위한 다양한 주택 지원 정책이 선정되었습니다. 이 정책들은 신혼부부의",0.6181818181818182,0.7781288048244012,0.2372294372235065,1.0
303e4fc3b29a,2026-05-06T10:15:25,"안녕하세요, 저는 28살이고 무주택인 청년입니다. 지금 월세가 너무 부담스러운데, 이걸 지원받으면 월세에서 얼마까지 대출을 받을 수 있나요?",VectorStore+BM25,7,"```json {   ""summary"": ""사용자는 28세의 무주택 청년으로, 월세 부담이 크다는 상황입니다. 이에 따라 청년층을 위한 주택 금융 지원 정책이 선정되었습니다. 이 정책들은 청년의 주거 안정성을 높이고",1.0,0.8215882814194261,1.0,1.0
e716c0e81764,2026-05-06T10:17:09,"안녕하세요, 저는 29살이고 서울에서 혼자 살고 있는 무주택자예요. 주택 청약을 하고 싶은데, 제가 조건에 맞는 특별한 기회가 있는지 궁금해요. 어떤 조건이 필요한가요?",VectorStore+BM25,7,"```json {   ""summary"": ""사용자는 29세로 무주택자이며, 서울에서 혼자 살고 있는 청년입니다. 이러한 상황에서 서울시의 청년안심주택, 보증금지원형 장기안심주택, 청년전용 버팀목전세자금 정책이 선정되",0.7674418604651163,1.0,0.9166666666513889,0.0
1e9b91555e16,2026-05-06T10:17:48,"저는 28살이고 무주택자인데, 이 청약 통장에 가입하려면 언제까지 신청해야 하나요?",VectorStore+BM25,7,"```json {   ""summary"": ""사용자는 28세의 무주택 청년으로, 청년 주택드림 청약통장, 청년안심주택, 청년 매입임대주택 정책을 통해 주거 안정성을 높일 수 있는 기회를 가집니다. 이 세 가지 정책은 ",1.0,0.8228610645129297,0.49586940836114385,1.0
7237e42f8a81,2026-05-06T10:17:58,"저는 28살이고 서울에 사는 예비신혼이에요. 대출 추천서를 신청하려면 어떤 조건이 필요한지 궁금한데, 세대주가 아니어도 신청할 수 있나요?",VectorStore+BM25,7,"```json {   ""summary"": ""사용자는 28세의 예비신혼부부로, 무주택자 조건을 충족하며 세대주가 아니더라도 주택 지원 정책에 신청할 수 있습니다. 선정된 정책들은 예비신혼부부에게 적합한 주거 지원을 제",0.9833333333333333,0.8407990579904702,0.9797979797870932,1.0
a7123e2c4565,2026-05-06T10:18:37,"저는 30살이고, 혼인 기간이 2년인 신혼부부인데요. 주택을 사려고 하는데 대출한도가 최대 얼마인지 궁금해요.",VectorStore+BM25,7,"```json {   ""summary"": ""사용자는 30세의 신혼부부로 혼인 기간이 2년이며, 주택 구입을 고려하고 있습니다. 이와 관련하여 신혼부부를 위한 다양한 금융 지원 정책이 마련되어 있어, 사용자가 혜택을 ",0.4827586206896552,0.7804585538289729,1.0,1.0
0f6b7440d7b1,2026-05-06T10:20:02,"저는 27살이고, 서울에 살고 있는데 전세 계약이 끝나가요. 보증금 반환을 위해 어떤 방법으로 신청해야 할까요?",VectorStore+BM25,7,"```json {   ""summary"": ""사용자는 27세로 서울에 거주하며 전세 계약이 종료되는 상황입니다. 이와 같은 무주택 청년의 주거 안정을 위해 서울시는 다양한 지원 정책을 마련하고 있습니다. 특히, 보증금",0.6222222222222222,0.8118884285831967,1.0,0.6666666666666666
87aaa2fcb418,2026-05-06T10:20:39,"안녕하세요! 저는 서대문구에 사는 21살 대학생인데요, 이 임대주택에 들어가려면 보증금이랑 월세가 얼마인지 궁금해요.",VectorStore+BM25,7,"```json {   ""summary"": ""사용자는 21세의 대학생으로 무주택 세대구성원입니다. 이러한 상황에 맞춰 청년과 대학생을 위한 주거안정 정책인 행복주택, 청년전세임대주택, 보증금지원형 장기안심주택이 선정되",0.7058823529411765,0.768804444905415,0.0,0.0
34ff4570f1f8,2026-05-06T10:20:54,"안녕하세요, 저는 25살이고 도봉구에 살고 있어요. 그런데 임대주택 신청하려고 하는데, 청약통장 가입횟수가 몇 회 이상이어야 하는지 궁금해요.",VectorStore+BM25,7,"```json {   ""summary"": ""사용자는 25세의 청년으로 도봉구에 거주하고 있으며, 청약통장 가입을 고려하고 있습니다. 청년층을 위한 다양한 주택 정책이 마련되어 있어, 사용자는 행복주택, 청년 매입임대",0.6222222222222222,0.8582725401709969,0.9765432098656928,1.0
9f1fa8f6988c,2026-05-06T10:22:56,"저는 25살이고, 서울에서 대학 다니고 있는데, 언제부터 신청할 수 있는지 궁금해요.",VectorStore+BM25,7,"```json {   ""summary"": ""사용자는 25세의 대학생으로, 서울에서 무주택세대구성원으로서 주거 안정이 필요한 상황입니다. 이러한 사용자의 조건에 적합한 정책으로는 행복주택, 청년전세임대주택, 보증금지원",0.43478260869565216,0.8502165033990203,1.0,0.6666666666666666
23ed7a2f4c68,2026-05-06T10:22:56,"안녕하세요, 저는 28살이고 금천구에 살고 있어요. 지금 일자리를 찾고 있는데, 여기서 청약을 신청할 수 있는 방법이 궁금해요.",VectorStore+BM25,7,"```json {   ""summary"": ""사용자는 28세로 금천구에 거주하는 무주택 청년입니다. 이와 같은 조건을 충족하는 사용자를 위해 선정된 정책은 금천구의 청년 맞춤형 주택, 행복주택, 그리고 청약통장 상품입",0.7045454545454546,0.8391693393896428,1.0,0.5
3e7a59dcefc6,2026-05-06T10:23:25,"저는 25살이고 서울에 살고 있는데, 반지하 집을 팔고 싶어서 신청하려고 하는데, 언제까지 신청해야 하나요?",VectorStore+BM25,7,"```json {   ""summary"": ""사용자는 25세로 청년 범위에 해당하며, 반지하 집을 팔고 저렴한 임대주택을 찾고 있습니다. 이에 적합한 정책으로 청년 매입임대주택, 청년안심주택, 그리고 2025년 2차 ",0.5833333333333334,0.7732610382635615,0.49999999995,0.5
b9edc42269b7,2026-05-06T10:37:30,"저는 29살이고, 수도권에서 세대주로 살고 있어요. 전세 계약을 갱신했는데 대출을 다시 받을 수 있을까요? 어떻게 신청해야 하는지 궁금해요.",VectorStore+BM25,7,"```json {   ""summary"": ""사용자는 29세로 수도권에서 세대주로 거주하고 있으며, 전세 계약을 갱신한 상황입니다. 이와 관련하여 선정된 정책들은 청년층을 위한 주거 안정성을 제공하고, 무주택 요건을 ",0.36,0.7803078182326217,0.99999999998,0.0
589cc1a94db4,2026-05-06T10:37:33,"저는 28살이고 무주택으로 전세 계약을 하려고 하는데, 대출 신청은 언제까지 해야 하나요?",VectorStore+BM25,7,"```json {   ""summary"": ""사용자는 28세의 무주택자로 전세 계약을 체결하려고 합니다. 이에 따라 청년층을 위한 전세임대 지원 정책과 이자 지원 사업, 신혼부부 전용 전세자금 지원 정책이 선정되었습니",0.3684210526315789,0.8623384584657976,1.0,0.0
92341b0b35f9,2026-05-06T10:37:40,"안녕하세요! 저는 서울에 최근 이사 온 27살 청년인데, 지원받을 수 있는지 궁금해요. 어떤 조건을 충족해야 하나요?",VectorStore+BM25,7,"```json {   ""summary"": ""사용자는 27세로 청년 기준에 부합하며, 서울에 거주하는 청년으로서 다양한 주택 지원 정책의 혜택을 받을 수 있는 가능성이 높습니다. 특히, 부모의 소득과 자산도 고려되므로",0.5869565217391305,0.852459505689312,1.0,0.0
ed899c03a822,2026-05-06T10:38:11,"저는 29살이고, 결혼한 지 2년 된 신혼부부인데요. 지금 전세자금을 대출받고 싶은데, 최대 한도가 얼마인지 궁금해요.",VectorStore+BM25,7,"```json {   ""summary"": ""사용자는 29세의 신혼부부로, 결혼한 지 2년이 되었으며 전세자금을 대출받고자 합니다. 이와 같은 상황에서 버팀목전세자금, 청년전용 버팀목전세자금, 주택도시기금 전세자금 대",1.0,0.7678844508017889,1.0,1.0
a9684cb1b7a4,2026-05-06T10:38:24,"저는 25살이고 단독세대주로 살고 있어요. 월세가 너무 부담스럽긴 한데, 어떤 지원이 있을까요?",VectorStore+BM25,7,"```json {   ""summary"": ""사용자는 25세의 단독세대주로, 월세 부담이 큰 상황입니다. 이에 따라 청년전세임대주택, 청년전용 보증부월세대출, 전세임대형 든든주택 입주자 모집공고의 세 가지 정책이 선정",0.5833333333333334,0.8051028778853881,0.9821428571288265,0.5
2204a7509aa5,2026-05-06T10:38:48,"안녕하세요, 저는 28살이고 서울에 살고 있어요. 제가 소득이 연 5천만원 정도인데, 이런 경우에도 주택 구입자금을 지원받을 수 있을까요?",VectorStore+BM25,7,"```json {   ""summary"": ""사용자는 28세로 연소득이 5천만원이며, 서울에 거주하는 무주택 세대주입니다. 이러한 조건에 부합하는 정책으로는 내집마련디딤돌대출, 청년전용 버팀목전세자금, 보증금지원형 장",0.4642857142857143,0.8630692078412366,0.8178571428435119,1.0
6d8a3bd20b74,2026-05-06T10:39:23,"저는 28살이고 서울에서 신혼부부로 살고 있는데, 대출 추천서 신청은 언제부터 할 수 있는지 궁금해요.",VectorStore+BM25,7,"```json {   ""summary"": ""사용자는 28세의 신혼부부로, 서울에서 안정적인 주거 환경을 원하고 있습니다. 이에 따라 신혼부부 임차보증금 이자지원 사업, 청년 임차보증금 이자지원사업, 서울번동3 행복주",1.0,0.8329197890446993,0.733333333315,1.0
88c5a718973a,2026-05-06T10:39:43,"저는 만 28살이고, 작년에 연소득이 4천만 원이었어요. 이렇게 되면 청약통장 가입할 수 있을까요? 저 같은 경우에는 얼마까지 납입할 수 있나요?",VectorStore+BM25,7,"```json {   ""summary"": ""사용자는 만 28세로 청약통장 가입이 가능하며, 작년에 연소득이 4천만 원으로 청약 자격 요건을 충족합니다. 이와 같은 조건을 바탕으로, 제6차 장기전세주택2(미리내집) 입",0.43478260869565216,0.7388769455883857,0.999999999975,0.0
b287f6e4298a,2026-05-06T10:39:45,"저는 30살이고, 5년 이상 일해온 직장인인데, 이번에 집을 처음 사려고 해요. 저 같은 경우에 어떻게 신청해야 할까요?",VectorStore+BM25,7,"```json {   ""summary"": ""사용자는 30세로 청년 범위에 해당하며, 5년 이상 일해온 직장인으로 이번에 첫 주택 구매를 고려하고 있습니다. 이러한 상황에 적합한 정책으로는 청년안심주택, 청년 임차보증",0.8867924528301887,0.8277230765521674,0.9999999999666667,0.3333333333333333
d7f90807c6e5,2026-05-06T10:40:09,"저는 30살이고, 올해 결혼한 신혼부부예요. 저희가 집을 사려고 하는데, 대출 조건이 궁금해요. 어떤 조건을 만족해야 받을 수 있을까요?",VectorStore+BM25,7,"```json {   ""summary"": ""사용자는 30세의 신혼부부로, 결혼한 지 1년이 채 되지 않았습니다. 이러한 상황에서 신혼부부 임차보증금 이자지원 사업과 관련된 정책은 대출을 통해 주택을 구입하려는 사용자",0.7619047619047619,0.7766985568110175,0.49999999998333333,1.0
436a6fae6937,2026-05-06T10:40:58,"안녕하세요, 저는 28살이고 경기도에 사는 직장인인데요. 전세 계약을 했는데 혹시 보증을 받을 수 있는 조건이 뭔지 궁금해요.",VectorStore+BM25,7,"```json {   ""summary"": ""사용자는 28세의 직장인으로 청년층에 해당하며, 현재 전세 계약을 체결한 상태입니다. 이로 인해 청년전용 버팀목전세자금, 2025년 제2차 보증금지원형 장기안심주택, 202",0.75,0.708684854396943,0.9761904761742063,1.0
cb7d61f65ade,2026-05-06T10:41:51,"안녕하세요, 저는 28살이고 서울에 살고 있어요. 전세 계약하고 나서 보증금을 돌려받지 못할까 봐 걱정인데, 이걸 어떻게 보장받을 수 있을까요?",VectorStore+BM25,7,"```json {   ""summary"": ""사용자는 28세로 서울에 거주하며, 전세 계약 후 보증금 반환에 대한 걱정을 가지고 있습니다. 이러한 상황에서 보증금을 지원하는 정책들이 필요하며, 이로 인해 안정적인 주거",0.94,0.0,0.99999999998,0.0
1a22fd2acb04,2026-05-06T10:42:02,"안녕하세요, 저는 28살이고 서울에 사는데 월세가 60만 원이어서 힘들어요. 언제까지 신청해야 지원 받을 수 있을까요?",VectorStore+BM25,7,"```json {   ""summary"": ""사용자는 28세로 청년층에 해당하며, 현재 월세가 60만원으로 부담을 느끼고 있습니다. 이에 따라 청년층을 위한 주택 지원 정책인 청년전세임대주택, 2025년 전세임대형 든",0.4772727272727273,0.733086471546683,0.0,0.0
4ae5576e2f62,2026-05-06T10:42:04,"저는 28살이고, 이번에 서울로 이사를 했는데, 이사비 지원받으려면 어떻게 신청해야 해요?",VectorStore+BM25,7,"```json {   ""summary"": ""사용자는 28세로, 서울로 이사한 후 전입신고를 완료한 청년입니다. 이에 따라 2026년 청년 부동산 중개보수 및 이사비 지원사업의 지원 대상에 해당하며, 주거비 부담을 덜",0.6666666666666666,0.8207234919968146,0.5940476190377182,0.6666666666666666
b546c3c1d4a6,2026-05-06T10:42:55,"저는 서울에 사는 28살 청년인데, 월세 80만원에 임대 계약하려고 하는데 이자 지원받을 수 있을까요?",VectorStore+BM25,7,"```json {   ""summary"": ""사용자는 28세로 청년층에 해당하며, 월세 80만원의 계약을 고려하고 있습니다. 이에 따라 청년월세지원, 전세임대형 든든주택, 신혼부부 임차보증금 이자지원 사업 세 가지 정",0.4791666666666667,0.8638842393812007,0.6999999999766667,0.0
7c0959cde411,2026-05-06T10:44:03,"안녕하세요, 저는 29살이고 서울에 사는 신혼부부예요. 전세자금이 필요한데, 대출 신청은 언제까지 할 수 있는 거예요?",VectorStore+BM25,7,"```json {   ""summary"": ""사용자는 29세의 신혼부부로, 전세자금이 필요한 상황입니다. 이에 적합한 정책으로 신혼부부 임차보증금 이자지원 사업, 청년 임차보증금 이자지원사업, 2025년 3차 행복주택",0.6097560975609756,0.7673292465195695,0.8555555555412963,0.0
12a9567f4095,2026-05-06T10:44:50,"안녕하세요, 저는 28살이고 서울에 살고 있어요. 최근에 전세 계약을 갱신했는데, 다른 대출 상품과 비교해서 어떤 게 더 좋은지 고민이에요. 전세자금 대출에 대해 좀 더 알고 싶어요.",VectorStore+BM25,7,"```json {   ""summary"": ""사용자는 28세로 청년층에 해당하며, 최근 전세 계약을 갱신한 상황에서 전세자금 대출을 고려하고 있습니다. 이에 따라 청년층과 신혼부부를 위한 전세자금 대출 정책이 선정되었",0.5192307692307693,0.797685433743124,1.0,0.0
d2a6fced41f8,2026-05-06T10:45:02,"저는 28살이고, 무주택자인데요. 세대주 요건이 꼭 필요하다고 하더라고요. 만약 친구랑 쉐어하우스에 살면 이 조건이 어떻게 되는 건가요?",VectorStore+BM25,7,"```json {   ""summary"": ""사용자는 28세의 무주택자로, 친구와 쉐어하우스에 거주하고 있습니다. 이 상황에서 세대주 요건이 중요한데, 세대주로 인정받지 못할 경우 정책 신청이 어려울 수 있습니다. 따",0.8163265306122449,0.8598367046065426,0.9999999999666667,0.0
db9d96e05ecf,2026-05-06T10:45:02,"안녕하세요! 저는 30살이고, 서울에 살고 있는데요. 결혼할 때가 다가오는데 집을 사려고 하는데, 대출 신청은 어떻게 해야 할까요?",VectorStore+BM25,7,"```json {   ""summary"": ""사용자는 30세로 신혼부부에 해당하며, 결혼을 앞두고 있는 상황입니다. 이에 따라 신혼부부를 위한 임차보증금 이자 지원과 청년층을 위한 이자 지원 정책이 선정되었습니다. 이",0.717948717948718,0.7812789648396686,0.49999999995,0.0
a7088a96ce48,2026-05-06T10:45:32,"안녕하세요, 저는 28살이고 무주택인 청년입니다. 지금 월세가 너무 부담스러운데, 이걸 지원받으면 월세에서 얼마까지 대출을 받을 수 있나요?",VectorStore+BM25,7,"```json {   ""summary"": ""사용자는 28세의 무주택 청년으로, 현재 월세 부담이 크다는 점에서 청년전용 보증부월세대출, 청년전세임대주택, 전세임대형 든든주택과 같은 정책이 적합합니다. 이 정책들은 청",0.8181818181818182,0.8142206158030264,0.9430122655028352,0.5
a7b753e3ca36,2026-05-06T10:46:18,"저는 28살이고 무주택자인데, 이 청약 통장에 가입하려면 언제까지 신청해야 하나요?",VectorStore+BM25,7,"```json {   ""summary"": ""사용자는 28세의 무주택자로, 청약통장 가입이 가능하며 주택 청약에 적합한 조건을 갖추고 있습니다. 제6차 장기전세주택2(미리내집), 서울시(도봉구) 지역 국민임대주택 예비",0.3181818181818182,0.0,0.999999999975,0.0
ede0910d7852,2026-05-06T10:48:56,"안녕하세요, 저는 29살이고 서울에서 혼자 살고 있는 무주택자예요. 주택 청약을 하고 싶은데, 제가 조건에 맞는 특별한 기회가 있는지 궁금해요. 어떤 조건이 필요한가요?",VectorStore+BM25,7,"```json {   ""summary"": ""사용자는 29세의 무주택자로, 서울에서 혼자 살고 있습니다. 이와 같은 조건을 가진 사용자에게 적합한 주택 정책으로는 서울번동3 행복주택, 청년 매입임대주택, 생애최초 주택",0.9555555555555556,0.8952594892728841,0.9666666666473333,0.0
1ad812ef996c,2026-05-06T10:50:18,"안녕하세요, 저는 25살이고 도봉구에 살고 있어요. 그런데 임대주택 신청하려고 하는데, 청약통장 가입횟수가 몇 회 이상이어야 하는지 궁금해요.",VectorStore+BM25,7,"```json {   ""summary"": ""사용자는 25세로 청년층에 해당하며, 도봉구에 거주하고 있습니다. 청약통장 가입횟수에 대한 정보가 필요하므로, 청년층을 위한 주택 지원 프로그램인 청년안심주택, 청년 매입임",0.5625,0.7513584400039509,0.99999999998,1.0
1941d47b378e,2026-05-06T10:50:40,"저는 30살이고, 혼인 기간이 2년인 신혼부부인데요. 주택을 사려고 하는데 대출한도가 최대 얼마인지 궁금해요.",VectorStore+BM25,7,"```json {   ""summary"": ""사용자는 30세의 혼인 기간 2년인 신혼부부로, 주택 구매를 위해 대출한도를 궁금해하고 있습니다. 이에 적합한 정책으로 신혼부부 임차보증금 이자지원 사업, 청년전용 보증부월",0.4230769230769231,0.8022363437545783,0.0,0.0
9836958ecbdb,2026-05-06T10:50:48,"저는 27살이고, 서울에 살고 있는데 전세 계약이 끝나가요. 보증금 반환을 위해 어떤 방법으로 신청해야 할까요?",VectorStore+BM25,7,"```json {   ""summary"": ""사용자는 27세로 서울에 거주하며 전세 계약이 종료되는 상황입니다. 이러한 상황에서 전세보증금 반환을 위한 보증보험 가입 지원과 보증료 지원이 가능한 정책들이 적합하다고 판",0.4,0.8290247196575725,0.99999999995,0.3333333333333333
aecdcefb687e,2026-05-06T10:51:40,"저는 28살이고 서울에 사는 예비신혼이에요. 대출 추천서를 신청하려면 어떤 조건이 필요한지 궁금한데, 세대주가 아니어도 신청할 수 있나요?",VectorStore+BM25,7,"```json {   ""summary"": ""사용자는 28세의 예비신혼부부로, 혼인관계증명서를 제출할 수 있는 조건을 갖추고 있습니다. 세대주가 아니더라도 대출추천서를 신청할 수 있는 유연성을 제공하는 정책들이 선정되",0.4878048780487805,0.7659476374375958,0.524999999986875,1.0
52bc184a11f3,2026-05-06T10:51:55,"안녕하세요! 저는 서대문구에 사는 21살 대학생인데요, 이 임대주택에 들어가려면 보증금이랑 월세가 얼마인지 궁금해요.",VectorStore+BM25,7,"```json {   ""summary"": ""사용자는 21세의 대학생으로 청년층에 해당하며, 주거 안정성을 위한 다양한 정책을 활용할 수 있습니다. 선정된 3개 정책은 청년 전세임대, 청년안심주택, 전세임대형 든든주택",0.5853658536585366,0.8136312895432504,0.0,0.0
a8ebc7c3dc37,2026-05-06T10:52:29,"저는 25살이고 서울에 살고 있는데, 반지하 집을 팔고 싶어서 신청하려고 하는데, 언제까지 신청해야 하나요?",VectorStore+BM25,7,"```json {   ""summary"": ""사용자는 25세로 서울에 거주하며 반지하 주택을 소유하고 있습니다. 이러한 상황에서 2026년도 기존주택(반지하) 매입 공고는 반지하 주택 소유자를 위한 정책으로 적합하며,",0.21621621621621623,0.7710478798058794,0.9999999999,0.5
6c50470c06ca,2026-05-06T10:52:45,"안녕하세요, 저는 28살이고 금천구에 살고 있어요. 지금 일자리를 찾고 있는데, 여기서 청약을 신청할 수 있는 방법이 궁금해요.",VectorStore+BM25,7,"```json {   ""summary"": ""사용자는 28세로 신혼부부 또는 예비신혼부부로 간주될 수 있는 나이입니다. 금천구에 거주하고 있어 지역적으로 적합한 정책으로, 신혼부부를 대상으로 하는 3개의 정책이 선정되",0.7857142857142857,0.7985479914085141,0.19999999998,0.0
9059fb9e57c4,2026-05-06T10:53:42,"저는 25살이고, 서울에서 대학 다니고 있는데, 언제부터 신청할 수 있는지 궁금해요.",VectorStore+BM25,7,"```json {   ""summary"": ""사용자는 25세로 대학에 재학 중이며, 서울에서 거주하고 있습니다. 이러한 조건은 서울금천 행복주택, 서울양원S2BL 신혼희망타운 행복주택 예비입주자 모집, 서울양원S2BL",0.5588235294117647,0.8110388344653615,0.0,0.0
f7ac6a7a69d0,2026-05-06T11:38:18,"저는 28살이고 무주택으로 전세 계약을 하려고 하는데, 대출 신청은 언제까지 해야 하나요?",VectorStore+BM25,7,"```json {   ""summary"": ""사용자는 28세의 무주택 청년으로 전세 계약을 고려하고 있습니다. 이에 적합한 정책으로 청년 전세임대, 보증금지원형 장기안심주택, 청년 임차보증금 이자지원사업이 선정되었습니",0.896551724137931,0.844536811580218,1.0,1.0
3bd7aaa273b7,2026-05-06T11:38:51,"저는 29살이고, 수도권에서 세대주로 살고 있어요. 전세 계약을 갱신했는데 대출을 다시 받을 수 있을까요? 어떻게 신청해야 하는지 궁금해요.",VectorStore+BM25,7,"```json {   ""summary"": ""사용자는 29세의 무주택 세대주로서 전세 계약을 갱신한 상태입니다. 이와 같은 상황에서 청년층을 위한 다양한 주택 금융 지원 정책이 마련되어 있어, 경제적 부담을 줄일 수 ",0.6444444444444445,0.8029614779506812,1.0,1.0
eb6ad550820e,2026-05-06T11:39:24,"저는 29살이고, 결혼한 지 2년 된 신혼부부인데요. 지금 전세자금을 대출받고 싶은데, 최대 한도가 얼마인지 궁금해요.",VectorStore+BM25,7,"```json {   ""summary"": ""사용자는 29세의 신혼부부로, 결혼한 지 2년이 되었으며 전세자금을 대출받고자 합니다. 이에 따라 청년전용 버팀목전세자금, 신혼부부전용 전세자금, 2025년 제2차 보증금지",0.7142857142857143,0.7762766103779671,1.0,1.0
daee7e3bb7a9,2026-05-06T11:39:25,"저는 25살이고 단독세대주로 살고 있어요. 월세가 너무 부담스럽긴 한데, 어떤 지원이 있을까요?",VectorStore+BM25,7,"```json {   ""summary"": ""사용자는 25세의 단독세대주로, 월세 부담이 큰 상황입니다. 청년전세임대주택, 청년월세지원, 청년전용 보증부월세대출 정책이 선정된 이유는 사용자의 나이와 무주택세대구성원 조",0.8292682926829268,0.7933330490320655,1.0,1.0
31c630f09be3,2026-05-06T11:39:54,"안녕하세요, 저는 28살이고 서울에 살고 있어요. 제가 소득이 연 5천만원 정도인데, 이런 경우에도 주택 구입자금을 지원받을 수 있을까요?",VectorStore+BM25,7,"```json {   ""summary"": ""사용자는 28세로 연소득 5천만원이며 무주택자로, 서울에서 주거 안정성을 찾고 있습니다. 이러한 조건에 적합한 정책으로는 보증금 지원형 장기안심주택, 청년 전세임대, 청년 ",0.6808510638297872,0.8637831438066933,1.0,1.0
0fbeeab1f21a,2026-05-06T11:40:01,"안녕하세요! 저는 서울에 최근 이사 온 27살 청년인데, 지원받을 수 있는지 궁금해요. 어떤 조건을 충족해야 하나요?",VectorStore+BM25,7,"```json {   ""summary"": ""사용자는 27세의 청년으로, 무주택자이며 서울에 최근 이사 온 상태입니다. 이러한 조건을 충족하는 청년을 위해 서울시는 다양한 주택 지원 정책을 운영하고 있으며, 그 중에서",0.78,0.8554987129977626,1.0,0.6666666666666666
a75128b9144c,2026-05-06T11:41:27,"저는 만 28살이고, 작년에 연소득이 4천만 원이었어요. 이렇게 되면 청약통장 가입할 수 있을까요? 저 같은 경우에는 얼마까지 납입할 수 있나요?",VectorStore+BM25,7,"```json {   ""summary"": ""사용자는 만 28세이며, 연소득이 4천만 원으로 청년층에 해당합니다. 이러한 조건을 바탕으로 청약통장 가입이 가능하며, 청년 주택드림 청약통장, 청년 임차보증금 이자지원사업",0.9365079365079365,0.7716662295851403,1.0,1.0
0995a8e01693,2026-05-06T11:42:02,"저는 30살이고, 5년 이상 일해온 직장인인데, 이번에 집을 처음 사려고 해요. 저 같은 경우에 어떻게 신청해야 할까요?",VectorStore+BM25,7,"```json {   ""summary"": ""사용자는 30세로 청년 범위에 해당하며, 5년 이상 일해온 직장인으로 무주택자입니다. 이러한 조건을 충족하는 사용자에게는 서울시에서 제공하는 청년안심주택, 보증금지원형 장기",0.5227272727272727,0.8124059761157048,1.0,1.0
1c099a55d28e,2026-05-06T11:42:23,"저는 30살이고, 올해 결혼한 신혼부부예요. 저희가 집을 사려고 하는데, 대출 조건이 궁금해요. 어떤 조건을 만족해야 받을 수 있을까요?",VectorStore+BM25,7,"```json {   ""summary"": ""사용자는 30세의 신혼부부로, 결혼 7년 이내의 조건을 충족합니다. 이 정책들은 신혼부부의 주거비 부담을 줄이고, 안정적인 주거 환경을 제공하기 위해 선정되었습니다."",  ",0.5333333333333333,0.8221793108466837,1.0,1.0
